Time,Channel A
73.88927158,0.7934812
73.89439158,0.7934812
73.89951158,0.7934812
73.90463158,0.7934812
73.90975158,0.7934812
73.91487158,0.7934812
73.91999158,0.7934812
73.92511158,0.7934812
73.93023158,0.7934812
73.93535158,0.7934812
73.94047158,0.7934812
73.94559158,0.7934812
73.95071158,0.7934812
73.95583158,0.7934812
73.96095158,0.7934812
73.96607158,0.7934812
73.97119158,0.7934812
73.97631158,0.7934812
73.98143158,0.7934812
73.98655158,0.7934812
73.99167158,0.7934812
73.99679158,0.7934812
74.00191158,0.7934812
74.00703158,0.7934812
74.01215158,0.7934812
74.01727158,0.7934812
74.02239158,0.7934812
74.02751158,0.7934812
74.03263158,0.9521775
74.03775158,0.7934812
74.04287158,0.9521775
74.04799158,0.7934812
74.05311158,0.7934812
74.05823158,0.7934812
74.06335158,0.7934812
74.06847158,0.7934812
74.07359158,0.9521775
74.07871158,0.7934812
74.08383158,0.7934812
74.08895158,0.9521775
74.09407158,0.9521775
74.09919158,0.9521775
74.10431158,0.9521775
74.10943158,0.9521775
74.11455158,0.9521775
74.11967158,0.9521775
74.12479158,0.9521775
74.12991158,0.9521775
74.13503158,0.9521775
74.14015158,0.7934812
74.14527158,0.9521775
74.15039158,0.9521775
74.15551158,0.9521775
74.16063158,0.9521775
74.16575158,0.7934812
74.17087158,0.7934812
74.17599158,0.7934812
74.18111158,0.7934812
74.18623158,0.9521775
74.19135158,0.9521775
74.19647158,0.9521775
74.20159158,0.9521775
74.20671158,0.9521775
74.21183158,0.7934812
74.21695158,0.7934812
74.22207158,0.7934812
74.22719158,0.7934812
74.23231158,0.7934812
74.23743158,0.7934812
74.24255158,0.9521775
74.24767158,0.7934812
74.25279158,0.7934812
74.25791158,0.7934812
74.26303158,0.7934812
74.26815158,0.7934812
74.27327158,0.7934812
74.27839158,0.7934812
74.28351158,0.7934812
74.28863158,0.7934812
74.29375158,0.7934812
74.29887158,0.7934812
74.30399158,0.7934812
74.30911158,0.7934812
74.31423158,0.7934812
74.31935158,0.7934812
74.32447158,0.7934812
74.32959158,0.7934812
74.33471158,0.7934812
74.33983158,0.7934812
74.34495158,0.7934812
74.35007158,0.7934812
74.35519158,0.7934812
74.36031158,0.7934812
74.36543158,0.7934812
74.37055158,0.7934812
74.37567158,0.7934812
74.38079158,0.7934812
74.38591158,0.7934812
74.39103158,0.7934812
74.39615158,0.7934812
74.40127158,0.634785
74.40639158,0.7934812
74.41151158,0.634785
74.41663158,0.634785
74.42175158,0.7934812
74.42687158,0.634785
74.43199158,0.7934812
74.43711158,0.634785
74.44223158,0.634785
74.44735158,0.634785
74.45247158,0.634785
74.45759158,0.634785
74.46271158,0.634785
74.46783158,0.634785
74.47295157,0.634785
74.47807157,0.634785
74.48319157,0.634785
74.48831157,0.634785
74.49343157,0.634785
74.49855157,0.634785
74.50367157,0.634785
74.50879157,0.634785
74.51391157,0.634785
74.51903157,0.634785
74.52415157,0.634785
74.52927157,0.634785
74.53439157,0.634785
74.53951157,0.634785
74.54463157,0.634785
74.54975157,0.634785
74.55487157,0.634785
74.55999157,0.634785
74.56511157,0.634785
74.57023157,0.634785
74.57535157,0.634785
74.58047157,0.634785
74.58559157,0.634785
